review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
4d3fe38b645651ce5af82d9cf17b4a76,2bfd14409ba8ba1153ce42b2abc44bb8,5,,foi entregue antes do prazo adorei,2018-01-06,2018-01-15 18:14:55
df97d5d466dece71600409d20dc4fb64,e956fad47f301a19144afead1786de9d,5,,,2017-11-29,2017-11-29 22:54:54
91559a9c610b44fbc2680b8109bc3a91,a25b9ed9a3a53f53489c105482625129,1,Problema,"Infelizmente tive um problema com o aparelho,e o mesmo terá que ser feito troca.",2018-06-26,2018-06-26 19:31:00
1290b50d619fcaa9eaccf0d362fbdd35,c05b9a60de6b80604843d2f4d40c8a67,3,,"Produto muito bom, tiver que na agência dos Correios buscar o produto.",2018-03-20,2018-03-22 21:58:27
2263283f38279ce4c9bbc4deaad5310a,ee02ac266a995c96fa748ee29a6986aa,4,,,2018-06-10,2018-06-10 16:17:56
71c3d3e07f636e04cb57bc14eab88437,9eaec2635ebf99416ead21c62ef53f67,4,,,2018-01-04,2018-01-06 01:36:51
ad14cfdcd44fded9b674b3e442ecaaa4,3431dbb0c64629bd76dc81b736c46e4d,4,,,2018-03-23,2018-03-26 14:41:23
6429d643c915c92d79e7cc6ac0997a0d,38ac62af1b354671501c9bbfc55bf187,1,,"Boa noie o produto foi entregue na cor errada , eu pedi na cor preto e veio branco . Lamentavel .",2018-03-07,2018-03-13 01:32:06
ee23f96c6ae0babfe97073e0d3e0251f,0c5c8063a673f3c44b6499053e534ccb,5,,"Entrega antes do prazo, continuarei a comprar.",2018-01-18,2018-01-18 21:48:43
ddb3b47ec971687aa9b55e9ab66ffc2d,3c952cb06605958c5ca2fc2d28f2c8c4,5,,,2017-05-06,2017-05-09 14:40:47
d10559efbf2be8ef26c1d07736510d20,8718a4ef6a9e45012bb3e595f0b5286c,5,,,2018-07-24,2018-07-24 20:31:48
96e4a22436bf8610f829e512f1fc263f,278ffae8d541775ba53338a54ee391a3,5,,,2017-10-31,2017-11-05 12:00:57
8398f4a9cebce19367a87cd302ca03ab,53649523b54a1a986fe35c9cbb2bd082,1,,,2017-07-27,2017-07-28 16:31:33
62f4a1f0ed144d2cb182a4924a360264,377627ea55b004e8d55a2af17ba3c0e1,5,Entrega rapida,Entrega rápida como sempre,2018-05-23,2018-05-24 01:31:39
333c8710548ff5bf8a01be5cce1b25cd,2e4d78cc067d04eaaf791ecbfb2bc3ce,5,,,2018-04-18,2018-04-19 08:53:44
ce50fe817db66b6b6d9de227ef067ae9,def90fc6c7d21d34a14af3d6e4d866b6,4,,,2018-04-19,2018-04-21 14:44:19
a1b32d5b405e8a5b4aff7b1faa9e8f81,5b649740381032adc79831802d8d221a,3,,,2017-11-14,2017-11-16 19:53:16
82e7af10162e29244114b859862e4c18,8e2cbf2f771a9e3db9a33a324d3a2b0c,3,,,2018-02-24,2018-02-28 01:28:21
90b34f08e180fe1aa74fe2f004a5a8b5,cd408e86c9fe1cc69f5a38cc5be773bd,5,,,2018-08-22,2018-08-23 17:31:20
46bafba3877fce82d2daf3c296e8f22e,93d8685fec4218f06bf202723dc1da52,1,,"NAO RECEBI O PRODUTO E NEM O DINHEIRO DE VOLTA.
PRECISO DE UMA SOLUÇÃO URGENTE SE NÃO TEREI QUE IR AO PROCON",2017-03-25,2017-06-27 11:52:54
fd24b62afd75e48307c9dd77a563c937,a7e689c27f1d23e34aa301cb76b36d3b,5,,,2018-05-04,2018-05-06 22:15:11
bf74814b45e5cdbc6e5f6f83a48d1140,8a2d731a57d62d23bbf9556f80343140,5,,,2017-06-23,2017-06-30 15:39:21
b3cb24d4015424a27df0ff280e030388,80aa9c31556571f08988f12dc07476e1,2,,,2018-07-26,2018-07-27 04:29:21
c522c1c7f704cb0e202fcbba1a5627de,3b1bf20520476dc7b150dd52f521e525,4,,,2017-06-03,2017-06-04 10:21:43
c9a264d9ff7f9941c39510e8124afb21,9d7798901074855d45d6c586a0714942,1,,Desde o dia 24/04 este produto está na sede dos correios em Jacarepaguá e não foi entregue.. Estive no local no dia 28/04 e nenhum funcionário soube explicar.. Nota zero p o serviço,2017-04-29,2017-05-02 03:49:12
44b33be7e06ccc9291d9282a00df5d85,4fe73718f01ee4a8a5edb8f5c72d1994,5,,,2017-09-04,2017-09-04 15:39:02
36eebeef293f303691496054db3ed9cb,056a1317ffaefaa2dff2d9ecb54fc7bc,5,, Comunico que recebi o produto que haviam cancelado pois o que realmente comprei seguindo os passos da entrega chegou no dia anterior.. Quero saber qual procedimento para devolução .,2018-03-09,2018-03-09 20:47:23
132cc357f406988496738a702bd8a54a,b1d045cd447d2961b72e0d67c18f5d94,5,,"Rápido na entrega parabéns 
",2017-06-27,2017-06-27 23:07:15
f9624eceba9f65e01d0815bd8acda764,fbbd2baf2d839f10d73c99b4642ce46b,5,,,2018-04-13,2018-04-14 01:14:32
8a116b2b95e12333041e8761a3023ba6,0739104e30e20de6c0956c0889a9b9dc,5,Otimo. ,Fiquei muito satisfeita. ,2018-08-28,2018-08-28 20:07:12
534d28ecf44d4c5332c53b1a35f95560,b2b86f50f1d5ec8763fc9fc6894ac6c4,5,,,2018-08-04,2018-08-05 13:44:32
998ab461a3580ea262ebd0f83cf90fa5,f9114a9615fd4c8a09fa0768afb4a8f6,5,,,2018-03-22,2018-03-24 22:20:05
c275c768967a90b4ef54ec434dc291af,2b9319f90cac6853394132c982ff27bf,5,,"Muito bom, muito confortável para dormir.",2018-02-09,2018-02-09 20:10:38
c5557ef43e7b1ec8e1926654f089848f,315da0cfbc485bb00c12a581077cf7b2,1,,O produto não foi entregue. Aguardo providências urgente.,2017-03-16,2017-03-22 00:20:22
d1e6f1083ae1d0b997f39b540c52814e,04e45523ce26353e6ba6a713afd77b82,5,,,2018-03-21,2018-03-23 03:38:42
3f4d0b74e4f3cdb458ce7162a5ae2b00,be0cc702e034bfbeba1a8a006eb9dce5,5,,Super recomendo,2017-12-15,2017-12-18 13:37:20
b9e637f0dc50f898cf987d355ba93130,bbfaea06953d72e48fcf89341d352638,3,,Eu recebi apenas um produto. O outro produto ainda não recebi.,2018-01-26,2018-01-26 12:08:41
aea32e5ec0056de50f500bc0d9f10999,eea6beb3e8f3a7eafaf03ea844ae6021,2,Não recomendo,Ainda aguardando o produto chegar.,2018-07-14,2018-07-31 12:50:07
8dad6d974a28982076204b8421c51a86,b6f243cc1d05e11375858c88a032ac32,4,,"Produto condizente com foto e descrição, bem embalado e entrega dentro do prazo.
Uma observação importante é que o rastreamento do pedido estava desatualizado quando recebemos o produto.",2018-03-06,2018-03-07 15:10:48
85bf9126ff24b24ba52849911de85ffa,299a5bd1c2d7b32f5108fe0e84661e5d,5,,"A estrega estava prevista para o dia 05/02/2018 e chegou em 03/01/2018. Super recomendo.
Produto como descrito, não muito resistente mais atendes as expectativas. 
",2018-01-04,2018-01-05 00:04:17
ea5fdb625af1653c46247a7bcefa1b8e,5bca61e411c4fcce08327a8efc371911,1,,,2018-07-13,2018-07-16 14:44:02
033519465866841820f8f1b8e812cff0,c5f692a4e47f015faa3f8a9b9d36aa03,5,,"Ótima compra, o prazo era para o dia 28, e chegou no dia 10.
Eu paguei a entrega econômica. Super recomendo essa loja.",2017-08-11,2017-08-12 11:27:19
56b56f7a77a128281677bc5966b1de36,fea5a631859ef3c5c4a7ee9ff36096a8,4,,,2017-11-05,2017-11-06 01:36:50
8dea895179cf4b3747b2da88902fb528,0f93c58739ea2f69d93afa96a7a07855,3,,,2017-12-08,2017-12-11 18:59:27
1e41a8e510eb1a4d422cdaec6a3f1bb0,6d8d35fe33dba5876a6748e641de5058,4,,Produto conforme anuncio no site do stark.,2017-12-28,2017-12-30 19:23:12
6c82b0784375cef646a084444b46a302,e59dbfb7d81fd513f1ffa941fe849c57,5,,,2017-12-23,2018-01-04 10:04:16
d713868ddf0caa07c458c122914de67c,882c447d8edd3d32db6a03ff2fc74f8f,5,Ótimo!,"Além ver excelente qualidade, tudo ocorreu perfeitamente!",2018-05-17,2018-05-20 14:01:45
a20332ca3e9807d11885ddb3bbd94c3b,7e09cc861487709e81e6c729d2635208,5,,,2017-12-23,2017-12-27 13:44:06
5c0dfd23d4f533cbe969e5438b070f8a,0a020ef040e4b3065551bb31e0aca1cd,5,,,2017-09-14,2017-09-15 10:43:39
014814de24b3fa4f75ce23fd434b6461,43b29d0de4927fa24f56341687c9e06e,4,,Entrega dentro do prazo. ,2017-05-16,2017-05-19 01:16:13
e9d95aa28b7065d29955d9ddeed961aa,a45087c16cf11897252052baabb332c0,5,,,2017-09-12,2017-09-13 11:00:23
2d1dcd393c620a989e1f05454cabcd68,317c2c773295f70b67e5511ccd55f81c,3,,,2017-08-10,2017-08-10 19:43:26
4ee8164e71b4437f4e5b7aef68d696b8,47906fd263e2a0253d9db8a730f02abe,5,ainda nao comecei a usar,a entrega chegou antes do previsto.,2018-06-28,2018-07-02 20:01:01
aadfe5933df006b51ffd3e86044ebbbf,6b751a27edaaa33537b2e893d7fd18ce,5,,,2018-02-21,2018-02-21 21:57:56
d2685d708ee3a49340a50dd2184deadc,1c4b283e95602be28c975207016558f1,2,,PRODUTO NAO ESTA CORRETO,2018-08-08,2018-08-09 11:35:22
29f61e62df3743b3386ade3b772bbd97,edc9fcd5f5ab3aa69901aa991026ee0c,5,,,2017-06-15,2017-06-17 23:26:22
d7f746483bf90eed743a08ae4230916e,a61bafa3b59313a79ecd7be1ca2a2477,5,,,2018-04-06,2018-04-06 20:30:58
fb8a2b6c740c5a722c6539b13a6825e9,6699d7eb202a80ad0dd024134fe5ed60,5,,,2018-01-25,2018-01-26 02:56:15
61e41976b2efe4d2d06e39957ee85412,51879b7474407f56048b6c36cc3e263c,5,,,2018-08-10,2018-08-10 06:22:30
ba60f590f69dc8f2569aae20544dfa85,699b7692e65138e6874b4c6f42202974,5,,"Produto de qualidade e fidelidade, além de rápida entrega. Recomendo. ",2018-03-22,2018-03-23 00:58:03
3bf314ee0150ba633115f8cb2adb09c2,ea9a48e8b350731ae78378381394a086,1,,Não comprarei mais mesa loja.,2018-03-17,2018-03-18 01:43:57
58f9d5ec18e668bee42663e9e800b86f,7f922477f06db4ab69f6f173f439088e,4,Muito bom!!,"Entrega rápida, produto de boa qualidade.",2018-06-16,2018-06-20 02:34:59
2d429ce01053c817a12c0c4429931166,0965b209e76b9ac20f7dc673c735ade3,3,,,2018-03-08,2018-03-09 01:08:39
571c7393be84ebb3ee54a4428e4e571a,dfa1e5a290276c05629e2d4180ce6aff,5,,Entrega rápida. Muito bom,2017-03-18,2017-03-20 13:11:45
dbd0902a7c4bf354dba05bc5a68c5a96,b97811f6db9883c21f70f10be990b22b,5,,Ótima qualidade,2017-06-30,2017-07-01 01:18:32
8f810dbd3edb58446a18beddfa3e754c,fb7b22bb2a29860909a25f91510e4292,4,,,2018-08-28,2018-08-29 00:33:33
ab41d5c85e463b4b6680c64d14bdb48b,e592e00712df4f05bd73ad01993c0251,5,,,2018-05-08,2018-05-11 19:32:19
5bc1f364015794e43706f252cd60be6d,e3c291c9bddfedee62c613abb89f859e,1,,,2017-12-06,2017-12-07 01:35:31
cae1ab131c1b47321fcffca2b1bb1190,e389f1491d9b728672f73f3d7be14533,3,,,2018-01-09,2018-01-10 07:59:24
00b90674df5acad6d8881e411b95b37f,a67f04f0a3022835f86664a0070fe36e,5,,,2017-07-27,2017-07-31 16:57:48
e6ac16e46670515369ec6cce613ca3f4,d7ebfa9a59497087b6f2383f00689fcf,5,,,2017-11-15,2017-11-16 13:39:02
718b968d6be4cab5fed4b383891627e5,6813f213a0d422a84a0e231bffc5fda8,3,,,2017-12-05,2017-12-05 20:16:44
8eba4f40fde16edb160237f9d68a4176,4cddfa3db1f20697139ba4a46c4fd399,4,,,2017-08-18,2017-08-20 19:24:55
822f239dac4cfd170caed88728ae4f51,c8d07bf0161cd0a2aacc163c238f397e,5,,Produto entregue entes do prazo.,2017-07-14,2017-07-16 23:28:41
9a93eaf9096a3c50bba848e77b786743,6c04516be61ae90e04756c3290c405b7,5,,,2017-09-29,2017-09-29 21:11:45
ddca3523ec355569960c6219cc22a28c,24df3585323f6a191abb565d1706daf2,4,,,2018-08-29,2018-08-31 12:10:36
64d342f8c5f00d2bfa25626afb1a0939,b7c3462b308e3d9d375ba7d120ee0893,4,,"Produto entregue em boas condições, numa embalagem bem segura, no prazo informado. ",2017-04-21,2017-04-24 14:13:33
c42be19fcda88ac79db90671e3fa9944,cdc8b4ad3c6deb7fc303fb91abe7bc0f,4,,,2018-03-14,2018-03-15 11:55:35
8ba6a4b4b24d6172b8ad097ebab1f292,249ec92a8757d3abe81210827a19f08f,1,Ausência de informação ,"Ausência de informação sobre o produto induz à compra incorreta. Com a ausência de informação sobre tamanho da camiseta induz a pensar que seja tamanho único. O produto recebido no entanto, era P.",2018-06-20,2018-06-21 15:55:33
ef7275d190293455b245e0322b0558a2,a5849d6f70582d4c5217bac6616a45fa,5,Muito bom ,,2018-08-21,2018-08-22 01:12:20
dacb5a301d8cddb82dabea3d920b08c3,906d4efc060eee725d73e93dc6de8eee,2,,,2017-11-14,2017-11-18 13:44:51
4c3e73782790b5fd56cf8ac043fe027c,32f7f9fd01c6b5592202b48442caa441,4,,Gostei muito do produto e chegou antes do prazo.,2017-08-23,2017-08-23 21:51:48
31699a708efb081d65ff7921eac81728,1ade3ab91063ad2d577331b0258b1120,5,,,2018-07-11,2018-07-12 17:20:34
d639ed96841449e74764868c29f47b49,8c5c95d76d1bd802cde533288848d786,4,,,2018-01-30,2018-01-31 03:11:13
949cc0583cfcc420850304c66c32b8bb,1dd524259037e53865e1fbee3697183b,3,,"Faltou o kit do teflon que foi cobrado $10,00 a mais.",2017-06-24,2017-06-27 10:42:16
ba094fda1fa4427a329c2a39adddaad0,f11d659584813daadb19252b9659a670,5,,,2018-03-22,2018-03-23 14:12:21
e0019ab7c4d0ce1a22aaf3688d5bb61f,f2228e3e55ff956909ad7750f08516fd,5,,,2018-04-12,2018-04-13 11:09:23
c4f9fc857bd9e8a92ffd9a7f7e2070d2,6e15cbf7d3e8a1099a5be2702e863ef1,1,,O produto é falsificado.,2018-01-13,2018-01-13 18:12:03
332a72420f3d8729d2bfdbfb55e96cf1,cdab66293e2e4ea2b956d8016c5ad97d,5,,"Site claro e objetivo, comprometimento com o cliente, prazo de entrega superou a data proposta.",2017-12-23,2017-12-26 03:50:33
84e79be9c53bff75fe1607fb34a5918f,989829039549b9b62b547646ee72c034,4,,,2018-02-23,2018-02-23 17:37:09
6eb9e518070839597f4d35f908f89521,0c11df2b80d95b1eabdcdf3790bb3347,5,,O fichário que eu comprei veio bem rápido e estava muito bem embalado. ,2018-03-25,2018-03-31 21:58:54
e1a424695e403367e373d7354d1724b7,f23a4132d42810c7f591d372282ae3eb,3,Produto Ok,O produto é compatível com o preço.,2018-07-24,2018-07-27 01:24:41
e13ec6f240d3a8d113945906b19d2fc4,1fbebbbba3149f89e410951ca531cae2,4,,O anel ficou apertado teria que ser um número maior. Como faço para trocar..,2018-04-14,2018-04-15 04:37:30
4eacf70563faad69e378f6109deec55a,6423db30ee1e8cbd5d066f414bde1a0e,5,Carregador bateria ,Produto bom prazo de entrega ótimo ,2018-04-27,2018-04-29 12:43:22
885b1b064bd1bfe01ab1a0ead29a542e,d2eb9999568d1bba9d671c53926039cc,5,,"Bom, chegou antes do prazo.",2018-07-24,2018-07-27 10:57:30
786a501924bcc861271dd15e08bf562f,2e1b96bb2d8b0ca7e4a6c3d0c15d68a3,5,,,2018-07-14,2018-07-16 16:55:29
7ce65450cada83200419cd075375e99f,56137cd32ae890d2f8f4c0b770da009f,5,,,2018-03-31,2018-04-12 00:40:17
3058caa14cbdac741c17eb300fdb96e1,ce500b2ca0d960f937fb4d24282d3291,1,,Preciso de informaçãoes sobre o pedido que não chegou ainda,2017-02-16,2017-02-16 16:42:35
bca3e27262a0e39a97c55ddab63576f0,aaa01262ebed3a3f92e3f65995b83fe2,4,,,2018-02-16,2018-02-17 13:26:09
95cfb15ad3477fec574b561d1daea972,4ed4a6e12e74982dd78c78df1ed3f372,1,,Produto veio com defeito,2017-08-09,2017-08-11 01:29:09
324f719a599fd47fc3cdb7d0ac621212,0a15572811e0bc23e2963de1cdf344f0,5,Ótima ,,2018-05-05,2018-05-05 23:37:14
c61363f9901ce8c19ea9663ff6902f36,ce96e1f727877ff03577e45707a78265,5,,,2018-04-24,2018-04-24 20:35:21
dfa26d3e2ca18d0a30cc4596f0f189ac,4cb0286c9f5805ddd172e00cef67ecc3,5,,,2018-06-21,2018-06-22 16:06:43
d959d2123a2f28fad7885ab1b8f1903c,cd323a618a599ad1cedaeb75d1d5b8fd,4,,,2018-02-21,2018-02-22 01:30:20
51066b1ffffdf9949d76a31dc8bb5ec1,6bdf9b89e5c81ead45dbc0a260dfbf13,5,,,2017-09-30,2017-10-04 00:18:09
cb7533018dc117bee1c0b3006aa82da6,32339685fefe9062d33175a4bc12d555,5,,,2017-01-29,2017-01-30 14:13:22
7eb8a46d5a165e960020e6cc1355eb75,573cdc3b8d7f43d865aba5fbbc888802,4,,,2018-02-01,2018-02-02 15:00:19
0e5f0b07a502e6701601334b20417799,8c28df1eae513694a941565b1a0a5de8,4,,,2017-09-05,2017-09-06 07:31:40
228a25615ef0bf98bc82748242b51589,d8d8abd9a4aa1b36575678bdf5e9d23e,5,,,2017-04-01,2017-04-01 21:03:21
78a65ea218446821cb0e15218fb80f8c,1daadb218e1c16168ce3c3888ade376c,5,,,2017-03-24,2017-03-25 01:46:52
832acec9bbf4efe65c3fb6423d8b4ed7,cf954e7391c1981cc9090267aec67ee9,4,,,2018-05-10,2018-05-11 10:53:21
6146a9da93e8f3f9b4d24ddbb693a170,bb787d6e68f079fbf94e8df39219086d,5,,OTIMO,2018-07-05,2018-07-07 14:51:13
7009932289ba917d21f580f33bb36db0,5c1a7adae63c3dd38c445817f9947cf2,3,,,2018-03-27,2018-03-29 22:04:46
088e0dcf9dbde3b96e18bf119271b380,d674f43f35a8b46f907663eeabefb819,3,,,2018-04-10,2018-04-12 22:54:08
1b53f1ba90af35637cd7d7999e9b76ea,868c2bcb3623c43e2c25a0ebedbc3f12,4,,,2018-02-01,2018-02-05 11:56:46
aacf6f81f78d28d3b1da243e211605c4,fb66173878dcc988e4e3e1151901b298,1,,"Quero saber quando receberei meu pedido.
",2018-02-24,2018-02-25 00:56:43
e10962d371021bbe9f70edcb5e3b8e7b,710bc497ddb33d94263a302f17416924,5,,O produto foi entregue antes da data.,2018-02-15,2018-02-16 20:36:28
5ba552f6a978e273f1a89dcbcb15c590,2e823fe077401bf3d30b8a47e324571f,1,,"como ainda não recebi o produto que comprei , não posso recomendar esta empresa para ninguem. ESTOU CHOCADA, POIS É A PEIMEIRA VEZ QUE NÃO RECEBO UM PRODUTO QUE COMPREI NA lannister.com. ???????????",2017-03-24,2017-03-30 22:54:45
d56da2c48a686ce0361d3e28714bd386,1af76094e8921f4fe77e6ccc5878f313,5,,,2018-02-21,2018-02-21 22:44:50
3dc475ff52641ff5a077254d7fe582b2,53b48de8c162b1a00ace27c3c0a9b148,4,recomendo,minha filha adorou.,2018-07-31,2018-08-01 17:27:58
f446d1bd5cb103499ff18879c40fc9d8,71cefe5177d8b6b11dce9fa4060f01cc,5,,,2017-08-22,2017-09-01 14:36:02
e567ce750252ee51158fcff22af3723d,f939e2a89376e44158657a15465cacce,1,,,2018-03-22,2018-03-26 19:01:40
a128b975b09df7d8d883b187bfcf2de5,e3ee317683c1cb4df51994ca63755d6d,5,,,2018-06-06,2018-06-09 21:23:49
c6cff776f136b6e0d68112eae8d20a98,ad20d0dfe5b91c07df72dff0206aacd9,1,,,2017-11-11,2017-11-13 08:51:35
1a1ec77dbd055c4b0096738d0abc079f,8345e1e2a321e4b374a65fe12d8b30d3,5,,,2018-03-16,2018-03-17 13:05:26
76d143f51d89ead96814bac36797382a,309de5faf9baa8961fd068f3f4e44dcd,1,,"infelizmente não tem como avaliar,porque não recebi ainda o meu pedido.Enviaram pelo correio e não foi entregue! Está parado nos correios,era para ser entregue até o dia 07/03/2018,mas não entregaram ",2018-03-09,2018-03-09 18:16:02
e0bf5de58e5b0767ba445f1500a7d531,8d994041d6127d2acc8d13aad557e75f,1,,"A loja enviou o produto via correios, que não funciona! E não recebi o produto em minha casa. O mesmo ficou no posto e no único dia que puder ir até lá e devolveram ao remetente e fiquei sem o produt",2017-04-21,2017-04-21 12:55:35
3b96dc5d43554dd389d4e64a774c91dc,60218eecf87eaeb58657769f328f2726,5,,,2017-09-12,2017-09-13 08:37:42
1733261f54993fe82aef1c2c2454d9c0,5d1aca6ae03324b5398c241b3b402be7,4,excelente! Recomendo,"Recebi antes do prazo, embalagem perfeita. Recomendo.Produto muito bonito.",2018-06-14,2018-06-18 17:38:10
71174191641391b1cbdf5bbebb8ddbe9,7645406942825a748f5db38c177b0a5e,3,,O produto não foi entregue. Tive que retira lo no correio na segunda tentativa porque minguem informou o horário de funcionamento para a retirada do produto. Não fiquei satisfeito com a entrega. ,2018-01-28,2018-01-30 14:12:44
9ddc165fa13ef1d774d7e5321f185f77,12aab7cb25bc6ae86c66cb3e7dc35a76,5,,,2018-01-04,2018-01-04 21:40:33
e6848c9faf7555af4da8643964d1cd7d,f0b2da40b961baf662d31db42b3964e3,5,,,2018-02-06,2018-02-06 22:32:36
cee244a1b7becb9f70ab2f87194dea0e,31cee66926e60ce4e5af0e4b9e2886d7,5,,ótimo,2017-12-12,2017-12-13 09:01:20
5959093e1b3b040f100fc74b1419e4c0,705172254d979af1ed7ec13222ed5532,4,,,2017-10-28,2017-10-30 14:30:23
15c863b6dc692a2006645a8970377abe,a1b442b97cb70e7207abe3f32a01e3d0,5,,"Adorei, meu produto chegou antes do prazo indicado, estou satisfeita e recomendo",2018-08-04,2018-08-06 22:26:27
edf0db3607ec113d9c0cdd0fd0e14b8d,5e8c4235c5941812c1831d835ae020fd,5,,,2018-04-24,2018-04-24 23:58:47
4557ac44a08e8e27cc4a6a2fb37d8344,ca786c07fdbcd2a6beb42eab64c23a3e,5,,Ótima entrega,2018-03-24,2018-03-26 21:50:21
5c76511e9f54f229ed950958c980a7fa,e750c043ac98c8eb957cb52789f126b0,5,,,2017-02-24,2017-02-25 01:44:06
0b4207e530529bca930a61a2f747245c,696f162404ac464c3b87a9b64ae1fd29,3,,bom produto,2018-01-09,2018-01-09 21:03:18
29c55c384cbf612e098a1734a42592d4,086f617d66181efa193629791e0a9076,4,,,2018-08-22,2018-08-24 15:11:40
fe49e817b32604318325531d264b51e0,cd3e9759dc483946db2133168746fddf,5,,,2017-07-08,2017-07-11 19:45:25
28749be4e9f00ad1305d70a22faa6938,4d34da0824213ee7962a5c5ed32b3f51,2,,,2018-02-22,2018-02-23 01:04:51
5634e69c94c442771e2520e6d870b871,407fe646704ea7828e324c8ef7e7e616,5,,,2018-08-01,2018-08-02 13:49:47
e7bf97c5a530951a3f2df79ef61f0550,5551af3c5c287246cc239e923963ef6c,5,Muito bom ! Recebi ,Chegou antes do esperado !!,2018-06-21,2018-06-21 19:35:10
f1b28d8389b384304d4158835b926fac,0452166f3b0d8e378179ecea1efdfe05,5,Excelente produto,,2018-08-15,2018-08-20 12:04:36
96d308c91f38ae2c99da987849a9e0a6,73c0786753e32171d5d1bba1e682b4ba,5,,Produto entregue antes da data prevista. Parabéns,2017-08-18,2017-08-18 19:32:52
cec1a6e47c108f2344abd8a25e7b02cd,e9977cc6d0f97447ef0f4fcc2e082fc8,4,,,2017-02-22,2017-02-25 04:19:33
07c9ec2ce10f6967173c603a2e3c6392,d32fbb7b9c7d393b293c80e66091ee4b,3,,,2017-09-16,2017-09-18 22:41:51
792a8e117cf8aa1a34382436bb75d0c2,3785ffb02b0b201a23df7daf357c271d,4,,Muito bom ,2017-10-08,2017-10-08 19:38:10
470f439e820c914345ef98cd21bb7891,166a835dcb0ffdb5d917db2a93358502,1,,"Não recebi o produto, tive que buscar nos correios, e ao chegar lá, não havia produto, apenas um envelope com uma nota fiscal, estou aguardando solução. Saiam fora, não vale a pena.",2017-08-01,2017-08-01 16:21:42
23f05bf11c47b1433e4d2aa5ea90cb52,b22b9811c2074480cc93f9e8b8e4c8b5,3,,,2018-06-10,2018-06-12 23:24:51
03aa7541b3525dab85b34255ba1c1215,fa1885a7cb632c832c660cc710bae77f,5,,,2018-04-20,2018-04-20 10:21:36
39c8041924b08244a7ac04759c986f02,a7b8a73bcc7bf3850dc9f4907c5ee6f2,5,Muito bom ,Show super recomendo,2018-06-30,2018-07-02 10:10:03
04186860d50395e232b510d39a72666f,8691ef52aa97f8ba6d500780b5897e04,5,,,2018-05-19,2018-06-10 18:48:59
9593960e209f0e91a1e71c9e8bee043f,b3e2b81932a8bc32dfffd128937c3c5e,5,,,2017-07-11,2017-07-14 02:17:20
04aa9d7842e1825470bc937547658c08,d9e85a628a68f162d46b273ae52d0119,4,,,2017-09-22,2017-09-28 15:33:17
0fe3a2cf04cd756066ea40376ddf40f4,5953d2dd57f0e259f8b8489c37556e00,3,,,2017-08-25,2017-08-26 02:24:02
3a146d6748a8a1d523f5c0a9e8cc3e45,8ef3801f58da6b652a3082e1fa5b6589,4,,,2018-03-20,2018-03-20 20:52:07
c12c236c611c2277a7c49bedcb2d5554,27d6233886151ecc1ed368ce120ec5cf,5,,Excelente!!,2018-05-23,2018-05-24 03:35:39
24bc02e6095efc7674ad030510e13881,c279543d72807dc9b91e39e5d87b5493,2,,"O jogo de cama faz juz à imagem apresentada no produto, é bonito, no entanto deixa a desejar em acabamento, muita linha solta e a costura foi refeita deixando falha no tecido.",2017-03-15,2017-03-16 13:18:24
61634761a74ea7da85151cf094e88306,0724cc371750e7fdfe769d2a8bdd5b92,4,,,2018-02-04,2018-02-06 12:32:34
f545e23727c03249b313da893f19b2de,1aa78d3a94e9d8054d63fd230c076bf6,1,,"Fiz o pedido de um violão (+ acessórios ( e recebi uma bateria. Passei horas tentando contato com a loja para que a troca fosse feita, mas nenhuma resposta. NÃO recomendo! ",2017-11-30,2017-11-30 20:31:41
1685e4892e204414ee602177b71a6040,6d9ccb29372292701006df0d44b858c3,3,,,2017-11-30,2017-12-02 20:51:43
4a260dbac87833f26e03d52a38565073,2e2df9453ec3bb97026c38881ecf83c4,3,,,2017-05-16,2017-05-17 12:18:38
e4418d4f1ad07bf42c9615948320c949,8b50d4c9560cac1625c6fd9f536fc780,5,,,2018-05-04,2018-05-07 13:29:02
297cb67099f7e259f215ed6a518acb76,8e350d5e83f49b662f870b48cf3f5b29,3,,Recebemos somente o bebê conforto. O carrinho não veio junto.,2017-06-03,2017-06-06 00:02:28
00097d2ebbdd5d8921a21af2370ef764,50a790149ec089ab00a4630204396f0f,5,,,2017-08-03,2017-08-05 23:47:13
ebc9c29d8fde23345b7f177b9c89ad65,c000556923c9e9f96eb1121213f153b0,3,,,2017-11-30,2017-12-01 00:16:37
6a42b52947ef72406e2ab26b14fd4584,d66deb9ded8ffbd8ef4850522ad8fec6,5,,,2017-07-18,2017-07-19 09:49:59
8028eb3b4ef66817063e87726f020fde,e62c3201015050463bc2e3b6599a6bc5,1,,"Comprei o produto e até o momento não recebi e também não tive nenhuma satisfação de o que aconteceu. Que o valor foi debitado, isso foi.",2018-03-22,2018-03-25 00:20:13
854a7212152b138278598c9e51e81eef,e2a0f7c30f5e78d97892b4140fdc0979,5,Bom de entrega.,"Ótimo vendedor, entrega muito antes do prazo combinado.",2018-08-22,2018-08-23 11:14:08
52c29011bee58de1c89f4de9750f464c,19dc396137b147d804b74b9e5bbb9875,5,,otimo ,2017-07-12,2017-07-13 13:26:23
319cb3c58d82d2e2b9ae220b9e8ee82c,578e93018456eabf67495ce86d6e6315,2,,"Boa tarde, foi antes do prazo ",2017-02-22,2017-02-22 19:33:31
