order_id,payment_sequential,payment_type,payment_installments,payment_value
65a9d3006386a380f4b594577a01cef0,1,credit_card,8,431.28
b38103e665600114e3155ab60ee0ef70,1,credit_card,4,48.3
b3224f0819fcb5e1c0f91961c4100aa7,1,credit_card,5,82.43
6423db30ee1e8cbd5d066f414bde1a0e,1,credit_card,2,136.75
9be3c9722389548409bf4cb39d07e347,1,credit_card,2,46.75
a61bafa3b59313a79ecd7be1ca2a2477,1,credit_card,6,277.08
33c1911ef3652a03c6cb098b9399b1d3,1,credit_card,3,98.35
a4b276bd4a9eba543ec90cdf29a67308,1,credit_card,3,79.24
5bb8d2fbca419676d395687e28f5263b,1,boleto,1,87.38
95de62498e177002f6ef1949e2e788ea,1,credit_card,1,54.11
f6806cb575dffe2dd24873502bc0b413,1,credit_card,2,160.8
6b751a27edaaa33537b2e893d7fd18ce,1,debit_card,1,45.0
5d1aca6ae03324b5398c241b3b402be7,1,credit_card,2,61.14
9682a979182968d8d0b1a356f8bb330e,1,credit_card,3,72.39
2282f08c7a3e5bc3e7b84bb444d6e1e6,1,credit_card,1,46.22
3d5857f4fdb1061d247dea2544782580,1,credit_card,3,349.57
49268496ecf8148bd16540c2a23c6c70,1,credit_card,2,147.21
04e45523ce26353e6ba6a713afd77b82,1,credit_card,1,39.09
ba8ebbd4a50913dea058ff7695922d95,1,credit_card,2,203.67
8b761bca5ade41b47694b0225c668b75,1,credit_card,2,92.57
0eb43791d78d71f1098d5cb2b46e4c7b,1,credit_card,3,263.1
19aeea45917083f03541b7d11afc8e2b,1,credit_card,8,132.6
573cdc3b8d7f43d865aba5fbbc888802,1,credit_card,3,153.14
9e711ba681b09da30750ac0fe7a0cc3b,1,boleto,1,46.69
bd65649afc908d9afe43db0bcd7c1de5,1,debit_card,1,45.22
e44411a5a41caaf23d52f1600d31d888,1,voucher,1,17.38
8c5c95d76d1bd802cde533288848d786,1,credit_card,7,71.04
6699d7eb202a80ad0dd024134fe5ed60,1,credit_card,1,36.69
4ed3b57567c08a15c71665d759230b6f,1,credit_card,3,73.15
366446679f4ddbffb2d8934f1abef1f8,1,credit_card,1,267.38
e389f1491d9b728672f73f3d7be14533,1,credit_card,1,67.41
53b48de8c162b1a00ace27c3c0a9b148,1,credit_card,1,40.17
f00c74caaa25430b1fa361c158e8996a,1,credit_card,3,162.29
a245546c993a6f40b013cf1935965656,1,credit_card,1,250.82
662bf5e7e6b6350fd9e93fb5793f5c98,1,credit_card,2,125.94
7645406942825a748f5db38c177b0a5e,1,credit_card,10,122.4
f29282bc8841ae8bcb88e357e9a32c57,1,credit_card,3,111.43
3b1bf20520476dc7b150dd52f521e525,1,boleto,1,70.04
51879b7474407f56048b6c36cc3e263c,1,credit_card,10,222.87
36e2a95392e7e15e80e0937066007a56,1,credit_card,1,61.06
3eb08a4c95b522bed075ec059ad858ab,1,credit_card,3,224.51
1389d3b1fab26d87e40c382d11a8ac3c,1,credit_card,1,15.26
5b649740381032adc79831802d8d221a,1,boleto,1,251.24
ced669a0f18cc433701f1011449b80fe,1,boleto,1,42.51
19dc396137b147d804b74b9e5bbb9875,1,boleto,1,35.0
7a96df1193e585420f7ca71abd28a34d,1,credit_card,3,161.38
d8c441318d48082352e8592142db807c,1,credit_card,1,108.52
c05b9a60de6b80604843d2f4d40c8a67,2,voucher,1,25.0
0ae4456639dd07164db5f2433c8f55e4,1,credit_card,2,125.16
44259226d73d340f929777553ecf199b,1,credit_card,5,322.17
38ac62af1b354671501c9bbfc55bf187,1,boleto,1,286.88
d61fb054800247ebeef5200e8bf9c9bd,1,credit_card,6,138.06
6c682aa3032d2639e12a64b3c2a907b7,1,credit_card,1,107.0
8e2cbf2f771a9e3db9a33a324d3a2b0c,1,debit_card,1,21.43
17b64a39e956f1ff14d42a2f76a37305,1,credit_card,2,371.19
0724cc371750e7fdfe769d2a8bdd5b92,1,credit_card,4,184.95
317c2c773295f70b67e5511ccd55f81c,1,credit_card,3,172.52
b48959225675859f01913fbd8cb4abe6,1,credit_card,2,208.55
2cdcc5a4a3365e4e73abd4d0774f8636,1,debit_card,1,872.74
0589d8b975f21fea2ad626ea99527911,1,credit_card,3,227.3
3a73a24fa6a0d8ffd462fb4bb62e66fc,2,voucher,1,50.0
717b5830932c155c67ba3232934a93c5,1,credit_card,5,159.08
c0cb48c270009fc128318b2f9eda3bec,1,credit_card,1,80.21
004157daafa0bc8672e01f00e4f0c04f,1,credit_card,4,222.91
fa82d85bb112828230b13452cbd18595,1,voucher,1,112.25
db2557d3b3417e5746ab989f2e143860,1,boleto,1,53.88
aca5ef1d6df08d476703f538ba867594,1,credit_card,3,759.25
93d8685fec4218f06bf202723dc1da52,1,boleto,1,327.3
0f1c3e42f560452d091c6906f9accb48,1,credit_card,1,180.94
1389d3b1fab26d87e40c382d11a8ac3c,2,credit_card,4,41.9
ee02ac266a995c96fa748ee29a6986aa,1,boleto,1,53.13
ad0e80cb90ad456f01f1533e4cdc1f0d,1,credit_card,1,309.16
e62d530c9b5d79b0b222e5a4542d71be,1,credit_card,1,33.43
278ffae8d541775ba53338a54ee391a3,1,credit_card,2,57.82
575d1ab8d021ded6ab9bd7340d7b7b42,1,credit_card,1,103.83
eea6beb3e8f3a7eafaf03ea844ae6021,1,boleto,1,367.2
f2120851611e040d268c3be41ac51228,1,credit_card,1,47.68
5620e57611d71ee82bf1b40183f57bdf,1,credit_card,2,52.46
1527028c6f0d2ca7a42e5337dc2762e5,1,credit_card,4,47.05
8ed712c31224f9fd94ce2e6887b46f89,1,credit_card,2,114.53
ac21545a31cc2f10904bcc68254c1d11,1,boleto,1,193.2
578e93018456eabf67495ce86d6e6315,1,credit_card,2,139.59
31c97425f34d48507d57e56e0ec2986b,1,credit_card,6,62.79
2e4d78cc067d04eaaf791ecbfb2bc3ce,1,credit_card,5,98.53
e62c3201015050463bc2e3b6599a6bc5,1,credit_card,2,83.23
edc9fcd5f5ab3aa69901aa991026ee0c,1,credit_card,4,106.38
a5849d6f70582d4c5217bac6616a45fa,1,boleto,1,74.51
dfa1e5a290276c05629e2d4180ce6aff,1,credit_card,1,71.56
c69e067f9b64eea56517834d123baf0e,1,credit_card,6,66.11
ba4b69317916ce7f91187e885404b6a5,1,credit_card,2,103.42
636f0241ddc83a3b9e37a8088167bd45,1,credit_card,6,290.65
60218eecf87eaeb58657769f328f2726,1,credit_card,1,136.5
1daadb218e1c16168ce3c3888ade376c,1,credit_card,1,100.91
c6c96aae858cf470816e5080de363e47,2,voucher,1,73.89
f7198d6fd9c02f8d7f7646b213376ddf,1,boleto,1,43.0
2bc2d6094a9d3a086277687c589123af,1,credit_card,3,176.99
c9abb9f3b4b71b87bfbc5645a02cf8cc,1,credit_card,3,185.8
29d3f2fc23b7f95b28dbe5e3ef783d93,1,credit_card,4,287.0
e2a0f7c30f5e78d97892b4140fdc0979,1,credit_card,2,138.85
61f82b319ee0352b3b8525dfa467e0f2,1,boleto,1,156.09
b8fba4dc6ff421731ed01f46c701084a,1,boleto,1,27.08
62de3bac0c9f33a23cf2c5c42bff7442,1,boleto,1,43.09
f713f69364d66b2020e04ec8892d1285,1,credit_card,2,136.97
00fc308dd7f0937682698becaa9dcc45,1,voucher,1,104.11
93881917b8e0f2bf11eec7abbbfe43ec,1,credit_card,6,674.7
b7c3462b308e3d9d375ba7d120ee0893,1,credit_card,4,89.29
fcc0c3371e0af4947b6b4c013ecc6e35,1,credit_card,8,195.9
c000556923c9e9f96eb1121213f153b0,1,credit_card,9,99.43
c263f74f0ce9f6d9e0f4608a22a67dfd,1,credit_card,1,70.53
